user_id	user_ground_truths	user_top_k_prediction
26	[12733, 15872, 5751, 7288, 19859, 34776, 7193, 2341, 37645, 25448, 25449, 15143, 36038, 25447, 28095, 28097, 28096, 34803, 25450, 17589, 20481, 19843, 3249, 13253, 13225, 14789, 30968, 2337, 30961, 4561, 7218, 7219, 21667, 7222, 7217, 28957, 7220, 7221, 7216, 7212, 7224, 6837, 17831, 34510, 2635, 1086, 543, 542, 598, 1074, 9471, 12084, 29161, 5750, 642, 7125, 5744, 5752, 14375, 5085, 13920, 4341, 12290, 5740, 32138, 17598, 5095, 17596, 30635, 12611, 19860, 5104, 5110, 18340, 7613, 13757]	[642, 12733, 5110, 16586, 5104, 17589, 9185, 12612, 12732, 12894, 4561, 7145, 26040, 13920, 17777, 2635, 19557, 5747, 4341, 638, 9186, 17825, 18113, 5091, 160, 18581, 7125, 12144, 3126, 7155, 1811, 16771, 4557, 7290, 15872, 7276, 25496, 7288, 16254, 12291, 17758, 13757, 9187, 12893, 19824, 7171, 5751, 6835, 13643, 9987, 641, 7235, 11843, 5100, 14375, 7129, 12290, 18342, 18493, 7134, 155, 775, 19072, 7163, 17766, 2662, 9189, 7298, 17775, 25457, 12898, 16597, 7287, 16256, 5740, 2525, 3127, 7169, 194, 37329, 17451, 16596, 17835, 29920, 17868, 21667, 5099, 19844, 14745, 199, 4558, 791, 7236, 11842, 29400, 28042, 3125, 17781, 18112, 7249]
27	[8331, 1965, 1893, 2395, 632, 653, 893, 2283, 1969, 14603, 15093, 3846, 3933, 5685, 6081, 29933, 1534, 1314, 4131, 34486, 3320, 2040]	[870, 821, 1755, 2404, 1029, 893, 632, 4079, 6520, 1842, 3297, 653, 2493, 2967, 1995, 3352, 3120, 4131, 2970, 571, 4039, 155, 8337, 3849, 3846, 3373, 3386, 2405, 2415, 2492, 1076, 1032, 991, 2281, 2365, 944, 1965, 609, 1764, 14603, 1772, 1897, 2380, 13208, 13217, 468, 10607, 3533, 1933, 1708, 2276, 881, 554, 4117, 3898, 729, 8252, 1878, 3833, 3895, 2274, 747, 1843, 3121, 3316, 1893, 8305, 12260, 3941, 2406, 3328, 3140, 3901, 1937, 3397, 3252, 3263, 9298, 992, 11473, 2283, 4061, 4344, 9924, 917, 1876, 2395, 3873, 937, 3958, 564, 7758, 1970, 12225, 12200, 2664, 1853, 1863, 1771, 566]
28	[997, 4193, 3116, 18483, 1837, 2929, 10030, 1051, 8128, 6423, 19371, 6076, 1536, 1538, 2525, 4094, 1772, 3397, 3366, 2527, 1072, 2939, 22022]	[2525, 1061, 2493, 821, 3533, 12225, 3397, 4203, 1755, 1027, 3121, 3367, 7458, 2492, 9730, 1085, 666, 9296, 2676, 1072, 4230, 14449, 2375, 8128, 4079, 9989, 1066, 598, 9321, 7459, 9471, 1029, 9314, 12342, 8305, 3140, 10031, 951, 3370, 958, 571, 1082, 6685, 1051, 14453, 1032, 957, 1034, 10030, 2664, 10009, 744, 628, 9338, 15077, 2396, 1076, 2939, 632, 17422, 1050, 8235, 921, 18485, 4171, 4118, 3322, 2929, 1039, 4039, 942, 2922, 3376, 3317, 17419, 18487, 1056, 3116, 9731, 8252, 18416, 1933, 1038, 12212, 11777, 3849, 609, 14444, 2792, 664, 6507, 714, 3386, 16554, 468, 21971, 12260, 1041, 15212, 3366]
29	[722, 7120, 1513, 1547, 12617, 6933, 19746, 7365, 12134, 28633, 7384, 5422, 32278, 620, 10377, 5006, 3768, 10394, 31368, 4519, 1430, 6609, 10797, 39142, 8299, 718, 18104, 13938, 35001, 35008, 309, 16891, 3787, 3737, 6362, 40270, 25898, 23064, 2903, 10378, 529]	[529, 4519, 1571, 1553, 2071, 620, 1430, 2472, 4625, 1589, 1445, 3133, 2474, 6589, 187, 4841, 2460, 2343, 797, 478, 13682, 2247, 2315, 1563, 4294, 203, 1620, 309, 5421, 4623, 14235, 2252, 6558, 10797, 2141, 4609, 204, 477, 3268, 774, 1209, 5379, 397, 13339, 1555, 778, 3792, 2319, 4657, 2467, 8299, 1428, 410, 1552, 325, 766, 316, 3739, 547, 1790, 200, 400, 189, 550, 619, 305, 4629, 1538, 369, 301, 8799, 2903, 3737, 8884, 5015, 330, 5423, 403, 2305, 300, 1421, 3736, 406, 13827, 6933, 329, 2466, 206, 30745, 2327, 546, 16393, 5418, 17189, 5382, 11144, 553, 16986, 306, 6641]
30	[6715, 5320, 3514]	[160, 128, 192, 1352, 129, 176, 1242, 1307, 805, 422, 6347, 336, 456, 1321, 559, 4432, 1288, 1665, 5321, 4371, 194, 307, 340, 306, 208, 1157, 1183, 1644, 1671, 1362, 1287, 5297, 7557, 189, 6291, 6324, 1302, 1236, 3445, 211, 205, 337, 6916, 305, 1165, 2427, 375, 302, 778, 391, 369, 1421, 4635, 1831, 5683, 3626, 6589, 529, 4657, 553, 1417, 2541, 333, 198, 1204, 346, 370, 3432, 791, 5815, 416, 1706, 3453, 2362, 206, 814, 3733, 1233, 363, 131, 187, 440, 1428, 1212, 425, 293, 545, 6904, 3774, 1405, 1625, 296, 28433, 1679, 3092, 4447, 18847, 10682, 3096, 3133]
31	[611, 4096, 33350, 13839, 2525, 3533, 1104, 1709, 2938, 1708, 2965, 3332, 4077, 2415, 1762, 2383, 8337, 692]	[2525, 692, 1708, 2396, 805, 545, 4079, 893, 605, 6520, 202, 208, 775, 870, 3297, 187, 553, 1060, 1933, 155, 176, 2380, 3849, 3352, 1764, 206, 1897, 2337, 3956, 3328, 7758, 141, 628, 3386, 2404, 194, 619, 1709, 4648, 8337, 632, 3266, 571, 2970, 1029, 1772, 2961, 881, 205, 4039, 473, 468, 552, 718, 2954, 3958, 302, 4117, 992, 2365, 3846, 653, 195, 1032, 837, 1730, 2935, 306, 293, 1072, 1925, 791, 707, 2923, 3941, 14511, 2937, 601, 778, 8252, 1076, 1749, 6833, 600, 2924, 13208, 1753, 1995, 4131, 9441, 305, 670, 1421, 2305, 9924, 3823, 2524, 1779, 2491, 2926]
32	[7575, 14393, 7667, 28926, 7573, 7788, 7652, 17761, 6037, 7717, 7653, 17967, 39119]	[7572, 7664, 141, 7592, 17811, 6037, 7703, 18607, 2971, 17767, 7652, 16181, 7725, 160, 6038, 16324, 7575, 2337, 23266, 7594, 7747, 2662, 7573, 7669, 9755, 718, 26733, 7728, 20168, 17501, 7729, 7791, 7681, 722, 283, 7732, 9797, 18772, 27938, 11835, 19168, 7576, 29424, 11078, 7697, 9786, 7706, 7672, 17494, 11836, 9772, 19413, 51, 12241, 13354, 7667, 9763, 4416, 9760, 10460, 9761, 2525, 19166, 17918, 17488, 23253, 34270, 9814, 7920, 7788, 17970, 12249, 23265, 7679, 34269, 9762, 10463, 8266, 20166, 17966, 2364, 7661, 12248, 31672, 642, 13361, 8201, 12092, 39966, 11493, 12227, 7662, 37142, 20140, 8200, 7790, 13356, 36245, 30889, 7578]
33	[19868, 23823, 7793, 2525, 594, 693, 9320, 1725, 4024, 1722, 8252, 18892, 39105, 14861, 4705, 4901, 670, 16036, 1755, 11556, 1843, 1811, 6038, 1970, 15476, 15513, 2365, 707, 1728, 887, 11714, 1726]	[2525, 1811, 2365, 283, 821, 1755, 2493, 2662, 6037, 2396, 2337, 4207, 2971, 718, 980, 6423, 1843, 9163, 1029, 1878, 838, 14315, 553, 707, 1004, 2908, 160, 302, 192, 1264, 2220, 9793, 6038, 187, 837, 5107, 2635, 3121, 3292, 805, 8266, 9775, 2363, 4344, 4037, 7666, 3011, 3366, 917, 369, 10694, 1853, 3304, 6751, 6520, 4111, 3271, 11944, 643, 714, 564, 674, 2922, 2976, 7947, 8542, 1317, 1242, 2970, 2364, 1937, 775, 4079, 11078, 2492, 2676, 692, 9751, 4914, 6521, 1821, 1772, 621, 13376, 2369, 2373, 3270, 689, 2283, 594, 3846, 733, 2967, 7408, 3386, 2929, 2491, 2319, 307, 540]
34	[40598, 26179, 37602, 517, 161, 1169, 30649, 15404, 14755, 11851, 30650]	[3261, 8266, 14315, 6423, 14755, 978, 2662, 141, 2971, 1169, 718, 4207, 16006, 13543, 17810, 25974, 18429, 19388, 3191, 2525, 9163, 1264, 980, 10694, 189, 25487, 1165, 18201, 18861, 1168, 11851, 160, 3192, 155, 14751, 16003, 2220, 16004, 14662, 2363, 3211, 11850, 25977, 6038, 455, 643, 3257, 11944, 12438, 14752, 17473, 30648, 15405, 642, 25486, 17461, 16110, 35531, 3012, 14744, 25481, 30072, 25484, 4289, 29414, 6037, 17463, 456, 9793, 7666, 13545, 18820, 837, 7605, 575, 3253, 17476, 17454, 553, 13376, 805, 15408, 18422, 15406, 8095, 2337, 3006, 9531, 31911, 1352, 2364, 1609, 792, 30651, 3259, 18430, 1242, 34298, 1317, 17944]
35	[13217, 847, 6847, 945, 3252, 8509, 27382, 17079, 17341, 12627, 1500, 8554, 5946, 722, 2525, 13437, 15681, 1739, 10872, 1085, 7638, 14775, 9472, 958, 36849, 1029, 1938, 991, 3197, 3849, 992]	[2525, 571, 155, 821, 1755, 1029, 2396, 6520, 893, 609, 10607, 2405, 2492, 653, 2493, 2922, 2283, 605, 1032, 5135, 3121, 2274, 2970, 1995, 632, 3849, 3846, 2923, 3386, 2937, 13217, 1772, 692, 881, 4039, 1076, 1878, 4117, 3140, 12225, 4131, 11871, 3196, 9298, 2924, 1728, 2680, 14603, 2935, 1842, 3533, 2934, 4079, 650, 22750, 17514, 2963, 2276, 1726, 992, 887, 2967, 14444, 10040, 11473, 1709, 3937, 1863, 8305, 944, 3202, 991, 13208, 13195, 3920, 747, 3397, 3263, 2676, 2415, 15089, 141, 2275, 7940, 870, 2957, 1870, 2406, 707, 2281, 1739, 3243, 2954, 3958, 1717, 2337, 4230, 838, 1764, 8128]
36	[30659, 3533, 1033, 598, 8269, 15245, 23834, 3196, 1937, 990]	[2525, 605, 1755, 571, 628, 3352, 991, 594, 6751, 2365, 4111, 1965, 1029, 870, 468, 2415, 1933, 1820, 4117, 821, 4003, 2405, 3264, 632, 3196, 6520, 1842, 3328, 707, 8252, 2380, 1708, 4079, 1735, 591, 9432, 2412, 1937, 1076, 992, 3307, 2369, 3954, 744, 1925, 2637, 593, 564, 2954, 7758, 4131, 1772, 580, 958, 14511, 3195, 2382, 3120, 1060, 10607, 2375, 13206, 654, 747, 838, 3955, 4082, 1829, 893, 1910, 600, 2381, 3941, 11757, 2960, 12406, 3901, 4776, 4775, 2276, 2934, 8302, 1739, 12984, 12966, 1843, 3297, 155, 1897, 2403, 3857, 1066, 2664, 587, 8274, 1816, 881, 2413, 3958, 887]
37	[2030, 3252, 2405, 142, 6042, 2525, 25867, 34496, 14529, 1023, 22093, 14806, 642, 38313, 13870]	[722, 545, 1685, 1684, 642, 3266, 2525, 805, 4430, 3326, 5435, 779, 800, 6131, 14529, 812, 791, 5172, 792, 14312, 1551, 2396, 775, 1537, 553, 6833, 619, 1210, 1780, 5138, 6664, 3471, 206, 6821, 297, 207, 718, 1314, 194, 34496, 3464, 14329, 4523, 8394, 2674, 778, 30522, 202, 2739, 3463, 1784, 1755, 8544, 2098, 1782, 17740, 6081, 3467, 2484, 5430, 5887, 205, 35730, 5113, 195, 2097, 868, 370, 5112, 5140, 5142, 2096, 373, 12260, 2492, 15137, 1463, 1788, 821, 208, 176, 1509, 2078, 17291, 2090, 1433, 2933, 2358, 3297, 20203, 17147, 1831, 13867, 6076, 5134, 3811, 14318, 3475, 461, 10604]
38	[9028, 9024, 6548, 9066, 4477, 4481, 129, 3778, 9054, 4432, 22328, 14479, 4430, 160, 9010, 8044, 6170, 6182, 7553, 6256, 7566, 6550, 8812, 5151, 40120, 9064, 5063, 6316, 1204, 9123, 40938, 127, 36545, 128, 28433, 28542]	[160, 128, 805, 129, 559, 176, 4432, 1352, 1242, 1204, 775, 307, 619, 306, 3778, 305, 1428, 1236, 1288, 7557, 6715, 2305, 4477, 4371, 1421, 127, 814, 12144, 4657, 1292, 2362, 194, 812, 206, 19595, 15939, 302, 456, 9028, 5297, 6282, 1321, 4493, 4523, 1831, 189, 2484, 1287, 5144, 1183, 2289, 791, 2363, 2427, 205, 1320, 2512, 27728, 809, 2222, 373, 198, 1207, 283, 6323, 5063, 1644, 529, 761, 1455, 6589, 2172, 6546, 620, 410, 296, 8163, 4383, 2096, 297, 9013, 4481, 1391, 2662, 6550, 4592, 9153, 1165, 7077, 8045, 211, 11343, 2478, 5683, 1202, 6289, 5151, 200, 370, 1784]
39	[36942, 11624, 16834]	[1023, 2525, 12519, 559, 2635, 1064, 1025, 666, 192, 5288, 1021, 12525, 2923, 4203, 14423, 2972, 1022, 555, 4230, 1082, 9998, 189, 545, 3397, 3012, 4648, 293, 1061, 958, 1551, 1538, 3392, 3367, 3322, 805, 821, 630, 8235, 19482, 307, 176, 722, 2971, 21113, 3572, 1038, 14453, 14443, 992, 11777, 9734, 9997, 18502, 15171, 7458, 779, 9289, 6984, 1027, 10031, 1811, 561, 2056, 3574, 10517, 1101, 206, 1739, 1104, 560, 19051, 2991, 9730, 15144, 1041, 8334, 4231, 718, 1755, 2492, 814, 778, 1014, 6482, 4079, 14659, 12225, 2484, 5887, 15145, 598, 3333, 2965, 12342, 9470, 10009, 1050, 775, 1017, 1066]
40	[13033, 8119, 17637, 20899, 28759, 3189, 3190, 35969, 37730, 1169, 24010, 10524, 851, 14798, 849, 17262, 13272, 1609, 4289, 37403, 32508, 17167, 12255, 2337, 837, 32193]	[1025, 1023, 11880, 1021, 642, 2525, 1022, 2337, 9163, 722, 1017, 4946, 2971, 978, 1010, 1242, 1169, 1537, 1962, 14423, 2661, 2493, 5452, 643, 6664, 11719, 9778, 5237, 5284, 14529, 1933, 1538, 5030, 6109, 19353, 2692, 51, 6110, 9808, 5225, 7452, 1287, 20367, 19241, 2432, 1026, 3011, 4294, 1314, 1283, 11621, 1352, 2976, 12519, 12565, 5435, 12525, 6521, 19264, 13257, 10694, 31, 3419, 13299, 27337, 5079, 4956, 744, 12730, 1685, 6121, 1811, 1264, 45, 2363, 4289, 5172, 14312, 11049, 1857, 6984, 13839, 5279, 33224, 21978, 13664, 5274, 8968, 837, 176, 2800, 5440, 5273, 13928, 15174, 141, 4959, 4215, 5430, 7408]
41	[4791, 4764, 20148, 31570]	[4818, 2337, 4785, 4820, 3192, 5017, 4764, 4729, 4827, 4829, 5047, 4738, 12110, 4735, 6760, 4819, 7473, 8418, 16664, 4828, 4891, 3154, 4545, 14856, 5056, 8415, 12111, 6757, 5607, 7470, 4792, 4873, 15215, 33069, 7649, 4824, 3231, 837, 7748, 4769, 4766, 4702, 4798, 6922, 12112, 7750, 16643, 4787, 16009, 4726, 158, 12960, 33064, 11860, 4830, 4888, 2373, 141, 6764, 4871, 16246, 4242, 2940, 18860, 2334, 5041, 25992, 4803, 2341, 7467, 15119, 4740, 14859, 16761, 15479, 5048, 36679, 18978, 12109, 10425, 4826, 6921, 4732, 642, 2365, 7612, 6756, 4890, 23276, 12123, 12124, 7859, 14637, 4728, 12031, 6776, 14844, 16637, 25847, 16010]
42	[21023, 2421, 5693, 2624, 4552, 9500, 2554, 6229, 22072, 2574, 6099, 1636, 38271, 1258, 21306, 2616, 5670, 6111, 1302, 1288, 1182, 1413, 28438, 1127, 6184, 6172, 6182, 6179, 6181, 6170, 6180, 1128, 1131, 1252, 2418, 37972, 1199, 5669, 160, 13075, 23049, 3549, 9778, 4974, 3554, 5226, 718]	[1302, 1182, 184, 128, 1128, 1625, 2514, 1127, 6184, 1636, 1665, 2541, 15442, 5695, 15379, 160, 37783, 1336, 2616, 2180, 1262, 180, 1233, 5675, 2539, 1395, 1211, 6353, 2554, 1131, 2489, 1298, 20835, 2580, 2545, 6232, 1186, 2595, 18272, 2624, 3749, 5692, 2553, 2418, 2178, 1644, 6111, 215, 5628, 8248, 1240, 11128, 211, 7123, 1195, 6181, 8162, 11032, 1623, 2611, 3456, 1287, 1674, 15388, 179, 2633, 6247, 1237, 4635, 8163, 2478, 1295, 1247, 4536, 6170, 2427, 21430, 2174, 1352, 2453, 1299, 221, 2589, 2421, 1242, 1288, 6091, 6329, 2179, 4527, 6182, 1125, 28438, 1176, 12662, 2584, 31838, 1321, 4528, 2501]
43	[238, 6224, 8888, 1225, 1260, 8258, 2503, 223, 1237, 5696, 3689, 6223, 6226, 1644, 2498, 7123, 2597, 38903, 2179, 1262, 3110, 18195, 2541, 1321, 3072, 1610, 176, 9638, 479, 9528, 2315, 12130, 1632, 2463, 1695, 1453, 2624, 6098, 11156, 216, 1288, 6264, 529, 12308, 302, 12540, 2508]	[160, 176, 1352, 1183, 1292, 529, 1421, 194, 307, 306, 619, 302, 1189, 3092, 305, 2136, 128, 4610, 2472, 559, 3071, 3133, 2541, 15230, 1441, 129, 801, 1644, 1706, 1571, 1321, 761, 2554, 3024, 3420, 180, 4623, 1445, 1242, 1233, 2343, 203, 4625, 1212, 1625, 6589, 1182, 206, 440, 1320, 810, 2362, 1620, 2489, 406, 2526, 197, 222, 2568, 809, 325, 9528, 1428, 1237, 1790, 1287, 3638, 15904, 370, 1632, 3044, 550, 6826, 3052, 1262, 2363, 4843, 2067, 4648, 2249, 774, 4841, 2319, 2289, 3643, 2123, 8597, 11699, 620, 4519, 797, 778, 3715, 791, 1623, 2514, 3107, 2895, 1288, 545]
44	[8486, 17142, 5430, 12729, 250, 30116, 13279, 13291, 35879]	[5430, 1493, 722, 1463, 1314, 4994, 1504, 1502, 1277, 1513, 7120, 1537, 250, 5174, 3171, 5172, 1284, 256, 5198, 4995, 12627, 3409, 1551, 5131, 4362, 258, 257, 5168, 276, 1683, 8388, 20615, 6081, 5195, 14329, 24591, 11837, 1503, 8440, 7335, 17094, 8393, 4342, 1526, 17159, 17079, 32457, 8554, 13599, 12476, 6733, 13276, 17175, 13277, 17216, 17142, 17391, 19227, 18127, 8433, 12475, 12329, 17107, 21242, 2932, 17209, 5177, 12632, 13496, 8543, 1283, 12624, 1545, 17352, 1487, 5368, 4996, 13363, 14831, 31611, 15013, 13386, 5429, 5142, 20376, 8548, 13664, 12478, 1544, 1515, 5370, 8480, 5376, 3413, 8836, 12998, 21414, 17115, 12260, 251]
45	[10415, 3592, 10416, 18006, 14634, 8122, 17652, 876, 3593, 469, 18529, 1954, 1956, 13845, 17878, 12583, 25398, 11657, 7956, 30867, 12597, 755, 973, 155, 14472, 1000, 998, 3004, 1003, 972, 16018, 14474, 14475, 1002, 1001, 1995, 14470, 14715, 9908, 27194, 1006, 1004, 1007, 16448, 283, 15673, 1317, 1005, 11650, 3271, 10689, 6407, 24331, 29218, 23161, 9166, 29213, 9164, 9165, 29634, 20575, 28905, 6406, 29212, 29554, 3724, 3722, 22032, 3723, 32932, 24328, 3726, 22034, 37975, 20632, 30411, 17797, 29085, 3727, 3725, 32936, 16081, 9904, 7408, 1009, 2051, 4401, 2525, 3207, 17431, 2369, 3195, 9288, 27024, 11541, 713, 1755, 11511, 730, 17514, 2639, 464, 3198, 3197, 3199, 2396, 894, 7744, 989, 8137, 654, 1771, 1841, 12760, 1069, 736, 727, 3372, 1933, 6042, 9924, 1816, 12582, 12865, 15497, 12759, 9734, 4231, 35206, 466, 874, 40234, 12832, 10013, 35205, 12214, 12747, 728, 647, 18678, 16606, 14780, 2387, 19748, 628, 18350, 8306, 13182, 12884, 5059, 31692, 4349, 10419, 7936, 1067, 4784, 9733, 1966, 12756, 543, 29110, 2970, 10420, 14734, 542]	[1076, 1755, 628, 744, 1875, 585, 586, 1816, 6751, 1933, 2525, 11757, 2924, 1906, 7948, 1060, 590, 882, 3131, 654, 564, 937, 6520, 7758, 2396, 1087, 2276, 1029, 3349, 677, 893, 1731, 1918, 874, 747, 9924, 1843, 11476, 9441, 15070, 6869, 3120, 6738, 8252, 10040, 3297, 6694, 1077, 652, 7936, 1959, 3372, 1817, 2405, 1771, 466, 11522, 1764, 14511, 11099, 601, 2970, 2380, 9432, 6478, 4344, 12406, 8337, 469, 729, 9325, 1067, 681, 15312, 14719, 679, 7490, 703, 945, 2408, 4775, 1973, 1030, 3263, 2387, 9270, 8152, 990, 13389, 13501, 13208, 6677, 1078, 7262, 3559, 2391, 22859, 14603, 1841, 6492]
46	[23570, 2635, 4545, 9264, 6488, 13472, 1072, 17610, 3956, 1078, 39353, 13501, 18773, 15765, 945, 10031, 39609, 2993, 2525, 18702, 8914, 40704, 12340, 692, 964]	[2525, 2493, 598, 8305, 12340, 2375, 12225, 692, 2635, 3121, 978, 714, 5172, 155, 1933, 7458, 1538, 8128, 642, 1104, 992, 8906, 3419, 12260, 3140, 1755, 13034, 3367, 3397, 8252, 9730, 3322, 283, 3366, 2991, 1027, 14529, 3370, 1029, 10031, 3323, 461, 11141, 666, 468, 12953, 4171, 1082, 2396, 878, 7459, 6664, 1085, 2972, 1811, 958, 9296, 838, 571, 3317, 1023, 1843, 744, 2283, 1072, 14449, 3116, 2676, 2056, 951, 12342, 2965, 14453, 8317, 3012, 141, 8275, 3261, 6521, 7550, 957, 2922, 917, 14444, 4162, 2678, 1509, 4039, 7894, 4914, 1718, 1937, 1995, 817, 8537, 2404, 1051, 3946, 11777, 4091]
47	[4261, 274, 18798, 32171]	[2337, 1538, 1169, 4289, 2220, 4294, 274, 1165, 275, 978, 5438, 247, 1023, 7910, 4319, 837, 14637, 23635, 28017, 266, 11862, 32773, 9571, 981, 25943, 11795, 13222, 7605, 2525, 3064, 12960, 4337, 4321, 243, 18766, 29674, 13808, 722, 51, 269, 2373, 11628, 23627, 14011, 5604, 4272, 12950, 10814, 4297, 12963, 18536, 170, 23636, 7427, 31612, 26787, 29675, 1609, 26245, 36746, 3066, 4905, 28366, 3152, 18537, 11639, 4908, 7306, 16846, 16542, 13041, 575, 3063, 4336, 10472, 4253, 15180, 35090, 5607, 10694, 27982, 18715, 246, 267, 245, 32809, 8537, 4858, 7649, 4273, 17264, 28466, 11637, 4246, 28348, 14866, 3062, 517, 5439, 7311]
48	[35851, 39015, 31436, 26787, 239, 10814, 23087, 17045, 16226, 242, 4244, 32501, 7307, 26780, 8990, 13576, 11862, 36271, 40256, 32761, 7318, 30397, 7435, 33971, 7776, 16225, 6840, 18880]	[247, 242, 5438, 243, 7306, 7427, 5439, 23087, 4244, 5340, 3064, 11639, 245, 263, 12932, 7305, 18878, 10814, 7776, 29675, 5339, 11636, 11637, 239, 7435, 29663, 7423, 28695, 18708, 9571, 31435, 1538, 7420, 12950, 7330, 13042, 28365, 7318, 8986, 18022, 244, 273, 11626, 6834, 19463, 25943, 11862, 11642, 28576, 18025, 11628, 28018, 7311, 7309, 9582, 17882, 17045, 9578, 3062, 9577, 11640, 18717, 36269, 23639, 9580, 20097, 35851, 12527, 19464, 12963, 7424, 29708, 23636, 15746, 20096, 3065, 18023, 14306, 4990, 28057, 7326, 22747, 29710, 12435, 11006, 26752, 8988, 36790, 28366, 39694, 264, 9574, 25944, 4243, 7431, 9576, 29674, 14308, 12430, 13703]
49	[2752, 2780, 7171, 32428]	[642, 2773, 5104, 2692, 2880, 2740, 7276, 12733, 2694, 7129, 2832, 7290, 7169, 2693, 7125, 2813, 17777, 2830, 7183, 5110, 2849, 7185, 12290, 7145, 13920, 2824, 7287, 641, 17778, 2750, 21667, 9185, 16183, 2701, 2713, 17781, 18340, 19557, 2876, 5100, 15877, 2737, 2835, 15872, 7171, 3126, 7282, 2687, 7164, 14364, 7288, 2821, 2843, 13757, 2748, 40016, 7286, 11842, 2845, 14370, 2714, 7163, 18581, 9186, 7301, 5740, 15875, 2877, 7155, 6835, 15876, 20636, 12084, 7233, 2712, 2863, 7130, 18248, 2736, 5751, 2729, 2747, 17759, 7148, 2735, 16771, 7166, 2809, 3248, 17448, 33976, 9189, 7275, 18252, 16777, 2782, 19029, 2771, 2870, 9426]
50	[3137, 3105, 559, 1918, 15682, 12415, 2492, 15696, 2972, 5112]	[192, 4230, 12225, 4203, 1061, 821, 992, 3397, 3533, 369, 722, 666, 155, 2492, 2965, 545, 559, 7458, 2635, 1027, 1085, 1933, 1064, 2493, 1104, 3121, 3367, 1755, 2375, 11777, 2797, 2970, 571, 553, 8235, 2972, 2404, 543, 4079, 9730, 1708, 7459, 3266, 8275, 8252, 14453, 2097, 2382, 878, 958, 3376, 9298, 1709, 1029, 3014, 10009, 9264, 1082, 2679, 21971, 2056, 1995, 9338, 4030, 3297, 4229, 12212, 714, 6131, 2534, 208, 598, 1076, 12964, 2283, 3322, 1780, 3941, 5430, 4039, 1038, 2913, 4091, 814, 2396, 2927, 3317, 1051, 1066, 9458, 141, 609, 1878, 8305, 654, 8337, 2991, 2676, 4117, 12260]
51	[2660, 9391, 1242, 3643, 6265, 4548, 2261, 3687, 22079, 2426, 23444, 5634, 1183, 1231, 1263, 36214, 12673, 8821, 1203, 2514, 2525, 483, 5670, 160, 22066, 14489, 7073, 40257, 1307, 4917, 5578, 8633, 18641, 35619, 3638, 5614, 1630, 33035]	[160, 1242, 1236, 128, 1352, 129, 456, 283, 1307, 2363, 2364, 4432, 422, 6324, 1417, 1541, 4598, 336, 1665, 6088, 559, 7682, 3487, 6347, 24791, 455, 1165, 1302, 978, 6265, 141, 4477, 6715, 10684, 1419, 5313, 1183, 2437, 375, 8266, 11652, 1625, 3501, 6916, 3541, 2222, 5147, 2624, 2432, 541, 378, 316, 7557, 1325, 2673, 4635, 14497, 1406, 1128, 416, 1428, 2605, 2597, 3490, 5321, 3432, 2622, 5297, 9173, 6883, 3664, 15947, 2662, 415, 2540, 127, 1157, 2421, 7417, 1321, 326, 5151, 6291, 6184, 4452, 6423, 7831, 1405, 1636, 1004, 1288, 18170, 13533, 6263, 1671, 425, 7656, 183, 10808, 33056]
52	[26584, 29089, 14654]	[2525, 2337, 642, 5112, 1933, 718, 155, 2493, 2396, 1843, 1811, 2635, 571, 991, 2365, 3404, 7452, 821, 7001, 628, 1755, 7457, 917, 1076, 2662, 461, 838, 141, 744, 4441, 8305, 5114, 3486, 870, 7021, 3322, 9281, 476, 722, 3121, 468, 598, 4344, 6664, 3946, 9666, 5113, 5111, 9678, 4214, 3140, 7745, 3152, 3323, 1821, 1538, 9280, 1962, 692, 953, 1708, 543, 8537, 2692, 1165, 2773, 4545, 2659, 8542, 1930, 5115, 283, 10610, 7042, 10590, 969, 733, 992, 7009, 842, 8252, 3407, 3154, 8332, 5116, 2972, 1870, 3401, 1061, 2056, 1066, 542, 7894, 3297, 13112, 3402, 3945, 1027, 9951, 8274]
53	[674, 7946, 4055, 2525, 2493, 160, 32635, 5060, 326, 222, 216, 3113, 27727, 367, 9072, 28405, 5815, 2624, 14484, 2297, 333, 5814, 14486, 37956, 7408, 17542, 4430, 2337]	[160, 369, 805, 553, 176, 775, 129, 187, 814, 559, 792, 1811, 302, 307, 4523, 1831, 141, 552, 1352, 189, 3266, 305, 791, 196, 306, 1428, 550, 5144, 6821, 782, 375, 2362, 1320, 1236, 1792, 11343, 297, 205, 2097, 12144, 2305, 456, 1421, 1292, 1433, 1784, 1786, 815, 290, 373, 199, 283, 2363, 1780, 642, 4657, 761, 6833, 6131, 1790, 2093, 620, 410, 1183, 3475, 2058, 4608, 370, 2662, 1442, 422, 809, 4383, 4371, 3511, 316, 3471, 207, 4430, 6589, 1785, 2247, 1782, 4648, 3464, 3501, 6650, 4656, 529, 296, 3096, 2337, 2674, 673, 1307, 336, 2078, 12259, 1288, 2081]
